# side=client impl=SandBox.MapScene utc=2026-09-12T09:21:02.7903863Z
# borders=62,0..1700,1550 maxHeight=646.01 terrainSize=1600,1600
# sceneXmlCrc=146201570 navMeshCrc=3101457840 navMeshFaces=19396
x,y,terrain,face,faceGroup,faceIsland,heightOk,height,patchScene,patchU,patchV,envCurrent,envTypes,snow,rain
317.9375,661.9792,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
352.0625,661.9792,19,953,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
386.1875,661.9792,19,953,19,2,1,41.16,255,1,1,19,19|19|19|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|19,0,0
420.3125,661.9792,18,679,18,2,1,41.19,255,1,1,18,18|18|18|18|18|18|18|18|18|7|7|7|7|7|7|7|7|7|7|7|7|7|7|18|18|18|18|18|7|7|7|7|7|7|7|7|7|7|7|7|7|7|18|18|18|18|18|18|18,0,0
454.4375,661.9792,7,7535,7,2,1,51.7257,101,0.5333,0.7333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
488.5625,661.9792,7,7507,7,2,1,59.2155,101,0.6667,0.7333,7,7|7|7|7|1|11|1|1|1|1|1|1|1|1|1|1|1|11|7|7|1|1|1|11|11|11|11|11|1|1|7|7|1|11|1|1|1|1|1|1|1|1|1|1|1|11|1|7|7,0,0
522.6875,661.9792,1,10915,1,2,1,54.3676,100,0.1333,0.6667,1,1|1|1|1|1|1|7|1|1|1|1|1|1|1|1|1|14|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|11|1|14|1|1|1|1|1|1|1|7|1|1|1|1|1|1,0,0
556.8125,661.9792,1,10877,1,2,1,55.0136,100,0.2667,0.6667,1,1|1|1|1|1|7|7|7|7|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|1|1|1|7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|7|7|7|7|1|1|1,0,0
590.9375,661.9792,1,10862,1,2,1,57.594,100,0.4,0.6667,1,1|1|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|7|7|7|7|7|1|1|1|1|1|1|1|7|7|7|7|7|1|1|1|1|1|1|1|7|7|7|7|7|7|7|1,0,0
625.0625,661.9792,7,8091,7,2,1,57.1786,99,0.3333,0.4667,7,7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7,0,0
659.1875,661.9792,1,10828,1,2,1,53.9919,99,0.4,0.4667,1,1|1|1|1|1|1|1|1|1|11|1|1|1|1|1|1|1|1|7|7|7|7|11|11|1|1|1|11|11|7|7|7|7|1|11|1|1|1|1|1|1|11|1|1|1|1|1|1|1,0,0
693.3125,661.9792,1,10785,1,2,1,50.6036,99,0.5333,0.4667,1,1|1|11|11|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|11|1,0,0
727.4375,661.9792,7,8147,7,2,1,56.4461,98,0.2667,0.8667,7,7|7|7|7|1|1|1|14|14|14|14|7|7|7|7|7|7|7|7|7|7|7|7|7|14|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|14|1|1|1|1|11|7|7,0,0
761.5625,661.9792,1,11105,1,2,1,56.708,98,0.3333,0.8667,1,1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1,0,0
795.6875,661.9792,7,8412,7,2,1,64.6571,92,0.8,0.4,7,7|7|7|7|7|7|11|11|11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|11|7|7|7|7|7|7,173,0
829.8125,661.9792,7,8496,7,2,1,61.1577,92,0.9333,0.4,7,7|7|7|7|7|11|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|7|7|11|7|7|7,0,0
863.9375,661.9792,7,8697,7,2,1,53.1921,92,0,0.4667,7,7|7|7|7|7|11|7|7|7|7|7|14|14|14|14|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|14|14|14|14|7|7|7|7|11|11|7|7|7,0,0
898.0625,661.9792,1,11413,1,2,1,45.5451,85,0.5333,0.0667,1,1|1|11|11|11|1|1|1|1|1|1|6|7|6|1|1|1|1|1|1|1|14|11|11|1|1|7|11|11|14|1|1|1|1|1|1|7|6|6|6|1|1|1|1|1|1|11|11|1,0,0
932.1875,661.9792,7,4117,7,2,1,49.6419,85,0.6667,0.0667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|15|7|7|7|15|15|15|14|7|14|14|14|15|15|7|15|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
966.3125,661.9792,7,4214,7,2,1,66.2313,162,0.5333,0.4667,7,7|7|7|7|7|7|7|7|7|14|14|15|15|15|15|15|15|7|7|7|15|15|7|15|7|7|15|15|7|15|7|7|7|7|15|15|15|15|15|15|14|14|7|7|7|7|7|7|7,0,0
1000.438,661.9792,14,13029,14,2,1,56.5591,162,0.6667,0.4667,14,14|15|15|7|15|15|15|15|15|15|15|7|7|7|15|15|15|7|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|7|15|15|7|7|7|7|15|15|15|15|15|15|15|7|14,0,0
1034.563,661.9792,15,13044,15,2,1,55.0233,163,0.8667,0.0667,15,15|7|7|7|7|7|7|7|7|1|7|7|7|7|7|7|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|7|7|7|7|7|7|1|7|7|7|7|7|7|15,0,0
1068.688,661.9792,1,13183,1,2,1,64.4357,163,1,0.0667,1,1|1|1|7|7|1|1|1|7|7|7|7|1|1|1|7|7|7|7|1|1|7|1|1|1|1|1|1|1|7|7|1|1|7|7|7|1|1|1|7|7|7|1|1|1|1|7|7|1,0,0
1102.813,661.9792,1,13215,1,2,1,60.298,164,0.5333,0.2667,1,1|7|1|1|7|7|1|1|7|11|11|7|7|7|7|7|7|15|15|7|7|7|7|7|11|11|11|7|7|7|15|15|15|15|7|7|7|7|7|7|11|11|1|7|7|7|7|1|1,0,0
1136.938,661.9792,7,4562,7,2,1,56.3573,170,0.6,0.8,7,7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|7|7|1|1|1|1|7|1|1|1|1|1|7|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7,0,0
1171.063,661.9792,1,13266,1,2,1,56.0776,170,0.7333,0.8,1,1|1|7|7|7|7|7|7|7|1|1|1|7|7|7|7|1|1|1|1|1|1|1|1|7|7|1|1|1|1|1|1|1|1|1|7|7|7|7|1|1|1|7|7|7|7|7|7|1,0,0
1205.188,661.9792,7,4755,7,2,1,57.0448,172,0.6667,0.8,7,7|7|7|1|7|1|1|1|1|1|1|7|11|11|11|1|7|7|7|7|7|7|1|11|1|7|7|11|1|7|7|7|7|7|7|1|11|1|11|7|1|1|1|1|1|1|1|1|7,0,0
1239.313,661.9792,1,13397,1,2,1,56.3792,171,0.8,0.8,1,1|1|1|11|11|7|5|5|5|5|1|1|1|1|1|11|11|11|1|1|1|11|1|7|7|7|7|7|1|11|1|1|1|11|11|11|1|11|11|1|1|5|5|5|7|7|7|11|1,0,0
1273.438,661.9792,5,10695,5,2,1,60,171,0.8667,0.8,5,5|5|5|5|5|7|7|7|7|7|7|7|7|11|11|1|1|1|1|1|1|1|1|11|5|5|5|11|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|5|5|7|5|5|5,0,0
1307.563,661.9792,5,10660,5,2,1,66.97,171,1,0.8,5,5|5|5|5|5|5|5|5|5|5|8|8|8|8|8|8|7|11|1|1|11|11|7|5|5|5|5|5|7|11|1|1|1|11|7|8|8|8|8|8|8|5|5|5|5|5|5|5|5,0,0
1341.688,661.9792,8,10526,8,2,1,67.302,171,0.0667,0.8667,8,8|8|8|5|5|5|5|5|5|5|5|5|5|5|5|5|5|7|7|7|5|5|5|5|5|5|5|5|5|5|7|7|7|7|5|5|5|5|5|5|5|5|5|5|5|5|5|5|8,0,0
1375.813,661.9792,5,10540,5,2,1,70.0648,73,0.7333,0.6,5,5|5|5|5|5|5|5|5|5|5|1|1|5|5|1|1|1|1|1|1|1|1|1|1|5|5|1|1|1|1|1|1|1|1|1|1|5|5|1|1|1|5|5|5|5|5|5|5|5,0,0
1409.938,661.9792,5,10554,5,2,1,72.4764,73,0.8667,0.6,5,5|5|5|5|5|5|5|5|7|7|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|7|5|5|5|5|5|5|5,0,0
1444.063,661.9792,7,5236,7,2,1,76.968,72,0.4667,0.3333,7,7|7|7|7|7|7|7|5|5|7|5|7|7|7|7|7|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|7|7|7|7|7|5|7|7|7|7|7|7|7|7,0,0
1478.188,661.9792,7,5232,7,2,1,84.5844,72,0.6,0.3333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
1512.313,661.9792,7,5350,7,2,1,95.7206,72,0.7333,0.3333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
1546.438,661.9792,7,5106,7,2,1,82.9872,159,0.7333,0.6,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
1580.563,661.9792,7,5106,7,2,1,79.3623,159,0.8667,0.6,7,7|7|7|7|7|7|7|7|7|7|7,0,0
1614.688,661.9792,1,-1,-1,-1,0,0,159,0.8667,0.6,1,1,6,6
1648.813,661.9792,1,-1,-1,-1,0,0,159,0.8667,0.6,1,1,6,6
1682.938,661.9792,1,-1,-1,-1,0,0,159,0.8667,0.6,1,1,6,6
79.0625,694.2708,19,951,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
113.1875,694.2708,19,955,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
147.3125,694.2708,19,958,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
181.4375,694.2708,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
215.5625,694.2708,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
249.6875,694.2708,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
283.8125,694.2708,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
317.9375,694.2708,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
352.0625,694.2708,19,953,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
386.1875,694.2708,19,953,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|19|19|19|19,0,0
420.3125,694.2708,18,681,18,2,1,41.16,255,1,1,18,18|18|18|18|18|18|7|7|7|7|7|7|7|7|7|7|7|7|18|18|18|7|7|7|7|7|7|7|7|7|18|18|18|7|7|7|7|7|7|7|7|7|7|7|18|18|18|18|18,0,0
454.4375,694.2708,7,7531,7,2,1,51.3347,60,0.2,0,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
488.5625,694.2708,7,7579,7,2,1,64.722,61,0.6,0.0667,7,7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|14|14|7|7|7|7|1|1|1|7|7|7|1|1|1|7|7|7|7|14|14|1|1|1|1|1|7|7|7|7|7|7|7|7,0,0
522.6875,694.2708,7,7567,7,2,1,58.6205,61,0.6667,0.0667,7,7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|7|7,0,0
556.8125,694.2708,1,10873,1,2,1,58.14,100,0.6,0.8667,1,1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|22|7|7|7|7|7|22|7|7|7|7|7|22|7|7|7|7|7|22|7|7|7|7|7|7|7|7|7|7|7|7|1|1,0,0
590.9375,694.2708,7,7733,7,2,1,70.5662,100,0.7333,0.8667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
625.0625,694.2708,7,7609,7,2,1,61.946,99,0.4,0.8,7,7|7|7|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|7,0,0
659.1875,694.2708,7,7625,7,2,1,60.3344,99,0.4667,0.8,7,7|7|7|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|7,0,0
693.3125,694.2708,1,10821,1,2,1,57.7227,99,0.6,0.8,1,1|1|1|11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|11|1,0,0
727.4375,694.2708,7,8178,7,2,1,68.2615,91,0.3333,0.4,7,7|7|7|1|7|11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|11|7|1|7,30,0
761.5625,694.2708,7,8343,7,2,1,70.966,91,0.4667,0.4,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|22|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|22|7|7|7|7|7|7|7|7|7|7|7|7|7,148,0
795.6875,694.2708,7,8344,7,2,1,68.8464,91,0.5333,0.4,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|14|1|1|1|1|7|7|7|7|7|7|7|1|1|1|1|14|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7,175,0
829.8125,694.2708,7,8388,7,2,1,68.5409,86,0.6,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|11|1|1|1|1|7|7|7|7|7|1|1|11|11|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7,174,0
863.9375,694.2708,7,7518,7,2,1,60.5316,86,0.6667,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|11|1|1|1|1|11|1|1|7|7|7|1|1|11|1|1|1|1|11|1|1|1|11|1|1|7|7|7|7|7|7|7|7,171,0
898.0625,694.2708,7,7467,7,2,1,47.4212,85,0.2,0.4667,7,7|7|1|1|1|11|1|1|1|1|7|7|7|7|7|7|7|7|1|1|1|1|7|7|7|7|7|7|7|1|1|1|1|7|7|7|7|7|7|7|7|1|1|1|1|11|1|1|7,1,0
932.1875,694.2708,7,4231,7,2,1,48.6399,85,0.3333,0.4667,7,7|7|7|7|7|7|7|15|7|7|7|7|15|15|7|7|7|7|7|7|7|7|7|15|15|15|15|15|7|7|7|7|7|7|7|7|15|15|15|7|7|7|7|7|7|7|7|7|7,0,0
966.3125,694.2708,7,4373,7,2,1,61.2428,162,0.4667,0.8667,7,7|7|7|14|14|15|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|15|15|14|14|7,0,0
1000.438,694.2708,7,12890,7,2,1,57.1979,162,0.6,0.8667,7,7|7|7|7|7|7|7|7|7|7|7|15|15|15|15|7|7|7|15|15|15|7|7|7|7|7|7|7|7|7|15|7|7|7|7|7|15|15|15|15|7|7|7|7|7|7|7|7|7,0,0
1034.563,694.2708,15,12912,15,2,1,57.1344,163,0.6,0.5333,15,15|15|15|15|7|7|7|7|7|14|14|15|7|7|7|7|7|7|7|7|7|7|7|15|15|15|15|15|7|7|7|7|7|7|7|7|7|7|15|15|14|14|7|7|7|7|7|15|15,0,0
1068.688,694.2708,1,13163,1,2,1,64.7559,163,0.6667,0.5333,1,1|1|7|7|7|1|7|1|1|1|7|15|7|15|15|15|15|7|15|15|15|7|15|15|7|15|15|15|15|7|15|15|15|7|15|15|7|15|15|15|7|1|7|7|7|1|7|7|1,0,0
1102.813,694.2708,1,13194,1,2,1,67.124,164,0.2,0.7333,1,1|1|1|1|15|7|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|7|7|15|15|15|7|15|15|7|15|15|15|15|15|15|15|15|7|15|15|15|15|15|7|7|15|1|1,0,0
1136.938,694.2708,1,13258,1,2,1,65.64,164,0.3333,0.7333,1,1|1|1|1|7|1|1|1|7|7|1|1|1|1|1|1|7|7|7|7|7|7|7|7|1|1|1|7|7|7|7|7|7|7|7|1|1|1|1|1|1|7|1|1|1|1|7|1|1,0,0
1171.063,694.2708,1,13268,1,2,1,60.76,165,0.6667,0.3333,1,1|1|1|1|1|1|1|1|1|1|11|1|1|1|1|1|1|1|1|1|1|1|1|11|1|1|11|11|1|1|1|1|1|1|1|1|1|1|1|1|7|1|1|1|1|1|1|1|1,0,0
1205.188,694.2708,11,285,11,2,1,56.1682,165,0.7333,0.3333,11,11|11|11|7|1|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|1|7|11,0,0
1239.313,694.2708,1,13391,1,2,1,60.87,165,0.8667,0.3333,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,0
1273.438,694.2708,1,13415,1,2,1,61.9199,166,0.9333,0.2667,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,0
1307.563,694.2708,1,13426,1,2,1,63.7992,74,0.4667,0.1333,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,0
1341.688,694.2708,1,13437,1,2,1,65.0516,74,0.6,0.1333,1,1|1|1|1|1|11|11|11|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|11|11|11|11|1|1|1,0,0
1375.813,694.2708,1,13455,1,2,1,66.9976,73,0.5333,0.8,1,1|1|11|11|1|1|1|11|11|11|11|11|1|1|1|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|1|1|1|11|11|11|1|1|1|1|1|11|1,0,0
1409.938,694.2708,1,13477,1,2,1,69.6132,73,0.6667,0.8,1,1|1|1|5|5|5|5|5|5|5|5|11|7|7|5|5|5|5|1|1|1|5|5|11|5|5|11|11|7|5|1|1|1|5|5|5|7|7|7|11|5|5|5|5|5|5|5|5|1,0,0
1444.063,694.2708,5,13560,5,2,1,73.6719,72,0.5333,0.5333,5,5|5|5|5|5|11|11|11|11|7|5|5|7|7|5|5|5|5|5|5|5|7|7|7|7|7|7|7|7|7|5|5|5|5|5|5|7|7|5|5|5|7|11|11|11|11|5|5|5,0,0
1478.188,694.2708,11,1416,11,2,1,77.5086,72,0.6667,0.5333,11,11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|11,0,0
1512.313,694.2708,7,5345,7,2,1,91.6968,72,0.8,0.5333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
1546.438,694.2708,7,5106,7,2,1,84.6045,159,0.7333,0.7333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
1580.563,694.2708,7,5106,7,2,1,79.2328,159,0.8667,0.7333,7,7|7|7|7|7|7|7|7|7|7|7,0,0
1614.688,694.2708,1,-1,-1,-1,0,0,159,0.8667,0.7333,1,1,6,6
1648.813,694.2708,1,-1,-1,-1,0,0,159,0.8667,0.7333,1,1,6,6
1682.938,694.2708,1,-1,-1,-1,0,0,159,0.8667,0.7333,1,1,6,6
79.0625,726.5625,19,951,19,2,1,41.19,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
113.1875,726.5625,19,956,19,2,1,41.19,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
147.3125,726.5625,19,955,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
181.4375,726.5625,19,958,19,2,1,41.19,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
215.5625,726.5625,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
249.6875,726.5625,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
283.8125,726.5625,19,952,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
317.9375,726.5625,19,952,19,2,1,41.19,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
352.0625,726.5625,19,954,19,2,1,41.1684,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|18|18|18|18|18|18|18|18|18|18|18|18|19|19|19|19|19|19|18|18|18|18|18|18|18|18|18|18|18|19|19|19|19|19|19|19|19|19,0,0
386.1875,726.5625,19,953,19,2,1,41.1792,255,1,1,19,19|19|19|19|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|19|19,0,0
420.3125,726.5625,18,681,18,2,1,41.16,255,1,1,18,18|18|18|18|18|18|1|1|1|1|1|1|1|1|1|1|1|1|18|18|1|1|1|1|1|1|1|1|1|1|18|18|1|1|1|1|1|1|1|1|1|1|1|1|18|18|18|18|18,0,0
454.4375,726.5625,7,7526,7,2,1,48.8916,60,0.2,0.2,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
488.5625,726.5625,7,7581,7,2,1,60.3276,61,0.6667,0.2667,7,7|7|7|7|7|1|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|7|7|7|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|1|7|7|7,0,0
522.6875,726.5625,7,7753,7,2,1,67.674,61,0.7333,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|7|7|7|7|7|7|7|7|7|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
556.8125,726.5625,7,7758,7,2,1,68.6856,61,0.8667,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
